Centre_ID,NHS_PP,Group,Linac_Manufacturer,Linac_Model,Linac_Install_Date,Linac_ID,Date,Measurement_Device,OP_Dif,Week,Month,Farmer,date_delta,weekday,DateCat,Corr_OP,Device_Type
1,NHS,5,Elekta,Agility,2014,5,25/03/2015,Linacheck,0,13,3,Non-Farmer,83,2,0,0,linacheck
45,NHS,2,Siemens,Oncor,2004,186,25/03/2015,DQA3,-0.34,13,3,Non-Farmer,83,2,0,-0.34,dqa3
12,NHS,6,Elekta,MLCi,2002,77,25/03/2015,Linacheck,-0.7,13,3,Non-Farmer,83,2,0,-0.7,linacheck
11,NHS,1,Siemens,Oncor,2008,68,25/03/2015,Linacheck,0.427350427,13,3,Non-Farmer,83,2,0,0.427350427,linacheck
11,NHS,1,Siemens,Oncor,2008,69,25/03/2015,Linacheck,0.769230769,13,3,Non-Farmer,83,2,0,0.769230769,linacheck
19,NHS,3,Varian,2100 iX,2006,111,25/03/2015,BeamChecker,0.4,13,3,Non-Farmer,83,2,0,0.4,beamchecker
1,NHS,5,Siemens,Oncor,2005,7,25/03/2015,Linacheck,0.4,13,3,Non-Farmer,83,2,0,0.4,linacheck
9,NHS,7,Elekta,SL-18,2002,49,25/03/2015,QA3,-0.15,13,3,Non-Farmer,83,2,0,-0.15,dqa3
51,NHS,2,Elekta,Synergy,2012,199,25/03/2015,Linacheck,1.1126,13,3,Non-Farmer,83,2,0,1.1126,linacheck
20,NHS,3,Varian,2100,?,118,25/03/2015,Diodes,-1.372671795,13,3,Non-Farmer,83,2,0,-1.372671795,diodes
34,Private,9,Elekta,VersaHD,2013,149,25/03/2015,DQA3,-1.42,13,3,Non-Farmer,83,2,0,-1.42,dqa3
26,NHS,3,Elekta,Precise,2003,130,25/03/2015,DQA3,-0.17,13,3,Non-Farmer,83,2,0,-0.17,dqa3
49,NHS,3,Varian,TrueBeam,2013,34,25/03/2015,Linacheck,0.8667,13,3,Non-Farmer,83.85416667,2,0,0.8667,linacheck
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2002,91,25/03/2015,Sun Nuclear Checkmate,-1.85,13,3,Non-Farmer,83,2,0,-1.85,checkmate
22,NHS,4,Varian,2100CD,2005,138,25/03/2015,DQA3,-0.414807443,13,3,Non-Farmer,83.33060185,2,0,-0.414807443,dqa3
20,NHS,3,Varian,2100,?,117,25/03/2015,Diodes,-1.317194448,13,3,Non-Farmer,83,2,0,-1.317194448,diodes
41,NHS,7,Varian,TrueBeam,2012,170,25/03/2015,PTW QuickCheck Webline,1.672521392,13,3,Non-Farmer,83,2,0,1.672521392,quickcheck
44,Private,4,Varian,iX,2008,180,25/03/2015,DQA3,0.32,13,3,Non-Farmer,83,2,0,0.32,dqa3
2,NHS,6,Varian,2100CD,2010,17,25/03/2015,Linacheck,0.7,13,3,Non-Farmer,83.35871528,2,0,0.7,linacheck
10,NHS,1,Varian,Clinac 2100EX,2006,58,25/03/2015,BeamChecker,-1.1,13,3,Non-Farmer,83,2,0,-1.1,beamchecker
41,NHS,7,Varian,TrueBeam,2012,170,25/03/2015,PTW QuickCheck Webline,1.804552196,13,3,Non-Farmer,83,2,0,1.804552196,quickcheck
42,NHS,7,Elekta,Synergy,2008,172,25/03/2015,SNC Checkmate,-0.1,13,3,Non-Farmer,83,2,0,-0.1,checkmate
52,NHS,6,Elekta,Agility,2012,200,25/03/2015,QA3,0.935897436,13,3,Non-Farmer,83,2,0,0.935897436,dqa3
9,NHS,7,Elekta,Synergy,2007,50,25/03/2015,QA3,-0.62,13,3,Non-Farmer,83,2,0,-0.62,dqa3
16,NHS,3,Elekta,Elekta Beam Modulator,2007,94,25/03/2015,Sun Nuclear Checkmate,1.05,13,3,Non-Farmer,83,2,1,-0.183333333,checkmate
33,Private,9,Elekta,Synergy,2012,148,25/03/2015,Farmer,0.664479736,13,3,Farmer,83,2,1,-0.715520264,farmer
51,NHS,2,Elekta,Versa HD,2014,196,25/03/2015,Farmer,-1.257383867,13,3,Farmer,83,2,0,-1.257383867,farmer
14,NHS,7,Varian,Clinac iX,2008,82,25/03/2015,Farmer,-0.14198,13,3,Farmer,83.34109722,2,0,-0.14198,farmer
11,NHS,1,Siemens,Oncor,2008,68,25/03/2015,Linacheck,0.512820513,13,3,Non-Farmer,83,2,0,0.512820513,linacheck
43,NHS,5,Varian,Novalis Tx,2010,179,25/03/2015,QA BeamChecker Plus,-0.035742238,13,3,Non-Farmer,83,2,1,1.666611822,beamchecker
3,NHS,6,Varian,Clinac iX,?,22,25/03/2015,Linacheck,0.227272727,13,3,Non-Farmer,83,2,0,0.227272727,linacheck
2,NHS,6,Varian,TrueBeam,2012,18,25/03/2015,Machine Performance Check,0.32,13,3,Non-Farmer,83.33680556,2,0,0.32,mpc
49,NHS,3,Varian,TrueBeam,2013,33,25/03/2015,Linacheck,0.9667,13,3,Non-Farmer,83.85416667,2,0,0.9667,linacheck
45,NHS,2,Siemens,Artiste,2008,184,25/03/2015,DQA3,0.62,13,3,Non-Farmer,83,2,0,0.62,dqa3
11,NHS,1,Siemens,Oncor,2008,70,25/03/2015,Linacheck,-0.256410256,13,3,Non-Farmer,83,2,0,-0.256410256,linacheck
17,NHS,4,Elekta,Synergy,2005,98,25/03/2015,DQA3,-0.3,13,3,Non-Farmer,83,2,0,-0.3,dqa3
11,NHS,1,Siemens,Oncor,2008,66,25/03/2015,Linacheck,-0.256410256,13,3,Non-Farmer,83,2,0,-0.256410256,linacheck
39,NHS,7,Elekta,Synergy,2005,167,25/03/2015,PTW QC6,1.1,13,3,Non-Farmer,83,2,0,1.1,quickcheck
8,NHS,4,Elekta,Precise,2004,46,25/03/2015,Victoreen Double Check,0,13,3,Non-Farmer,83,2,0,0,doublecheck
8,NHS,4,Elekta,Precise,2004,46,25/03/2015,Victoreen Double Check,0,13,3,Non-Farmer,83,2,0,0,doublecheck
52,NHS,6,Elekta,Agility,2013,203,25/03/2015,QA3,-0.641025641,13,3,Non-Farmer,83,2,0,-0.641025641,dqa3
11,NHS,1,Siemens,Oncor,2008,70,25/03/2015,Linacheck,-0.128205128,13,3,Non-Farmer,83,2,0,-0.128205128,linacheck
12,NHS,6,Elekta,Agility,2013,79,25/03/2015,Linacheck,-0.9,13,3,Non-Farmer,83,2,0,-0.9,linacheck
10,NHS,1,Varian,TrueBeam STx V2.0,2014,55,25/03/2015,BeamChecker,0,13,3,Non-Farmer,83,2,1,1.533333333,beamchecker
8,NHS,4,Elekta,Precise,2005,48,25/03/2015,Victoreen Double Check,-1.6,13,3,Non-Farmer,83,2,0,-1.6,doublecheck
11,NHS,1,Varian,TrueBeam,2013,64,25/03/2015,Linacheck,-0.128205128,13,3,Non-Farmer,83,2,0,-0.128205128,linacheck
10,NHS,1,Varian,Clinac 2100iX,2007,61,25/03/2015,BeamChecker,-0.1,13,3,Non-Farmer,83,2,0,-0.1,beamchecker
22,NHS,4,Varian,iX,2008,137,25/03/2015,Farmer,-1.017467052,13,3,Farmer,83,2,1,2.338652081,farmer
11,NHS,1,Tomotherapy,Hi-Art,2008,72,25/03/2015,Linacheck,0.54,13,3,Non-Farmer,83,2,0,0.54,linacheck
17,NHS,4,Elekta,Precise,2002,96,25/03/2015,DQA3,0.3,13,3,Non-Farmer,83,2,1,-1.333333333,dqa3
10,NHS,1,Varian,TrueBeam V2.0,2013,54,25/03/2015,Farmer,0.1,13,3,Farmer,83,2,1,1.966666667,farmer
8,NHS,4,Elekta,Precise,2004,46,25/03/2015,Victoreen Double Check,0.1,13,3,Non-Farmer,83,2,0,0.1,doublecheck
37,NHS,8,Varian,Clinac 2100CD,2005,163,25/03/2015,Farmer,0.59,13,3,Farmer,83,2,0,0.59,farmer
43,NHS,5,Varian,TrueBeam Slim,2014,177,25/03/2015,QA BeamChecker Plus,-0.426308447,13,3,Non-Farmer,83,2,0,-0.426308447,beamchecker
22,NHS,4,Varian,Clinac 600 C/D,2007,135,25/03/2015,DQA3,0.892178928,13,3,Non-Farmer,83.34603009,2,0,0.892178928,dqa3
12,NHS,6,Elekta,Agility,2013,80,25/03/2015,Farmer,-1.4,13,3,Farmer,83,2,0,-1.4,farmer
20,NHS,3,Varian,TrueBeam,?,116,25/03/2015,Diodes,-1.110148926,13,3,Non-Farmer,83,2,0,-1.110148926,diodes
44,Private,4,Varian,iX,2008,180,25/03/2015,DQA3,0.42,13,3,Non-Farmer,83,2,0,0.42,dqa3
14,NHS,7,Varian,Clinac iX,2009,84,25/03/2015,Farmer,0.296,13,3,Farmer,83.33834676,2,0,0.296,farmer
50,NHS,2,Elekta,Agility,2010,194,25/03/2015,BeamChecker,0.3,13,3,Non-Farmer,83,2,0,0.3,beamchecker
3,NHS,6,Varian,2100CD,?,25,25/03/2015,Linacheck,0.114547537,13,3,Non-Farmer,83,2,0,0.114547537,linacheck
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2003,89,25/03/2015,Sun Nuclear Checkmate,-0.1,13,3,Non-Farmer,83,2,0,-0.1,checkmate
12,NHS,6,Elekta,MLCi,2000,75,25/03/2015,Linacheck,-0.3,13,3,Non-Farmer,83,2,0,-0.3,linacheck
2,NHS,6,Varian,TrueBeam,2014,20,25/03/2015,Machine Performance Check,0.39,13,3,Non-Farmer,83.30625,2,0,0.39,mpc
52,NHS,6,Elekta,Agility,2012,201,25/03/2015,QA3,0.435897436,13,3,Non-Farmer,83,2,1,-0.760683761,dqa3
10,NHS,1,Varian,Clinac 2100iX,2007,60,25/03/2015,LinaCheck,0.2,13,3,Non-Farmer,83,2,0,0.2,linacheck
6,NHS,3,Varian,2100CD,2005,39,25/03/2015,Linacheck,-0.466666667,13,3,Non-Farmer,83,2,0,-0.466666667,linacheck
20,NHS,3,Varian,TrueBeam,?,115,25/03/2015,Diodes,-0.474770354,13,3,Non-Farmer,83,2,0,-0.474770354,diodes
12,NHS,6,Elekta,Beam Mod,2004,78,25/03/2015,Linacheck,-0.3,13,3,Non-Farmer,83,2,0,-0.3,linacheck
11,NHS,1,Varian,TrueBeam,2014,65,25/03/2015,Linacheck,0.641025641,13,3,Non-Farmer,83,2,0,0.641025641,linacheck
7,NHS,3,Varian,6100C,2009,42,25/03/2015,Farmer,-0.4,13,3,Farmer,83,2,0,-0.4,farmer
22,NHS,4,Varian,2100CD,2006,139,25/03/2015,Farmer,-0.728155366,13,3,Farmer,83,2,0,-0.728155366,farmer
24,NHS,2,Elekta,Precise,2006,122,25/03/2015,LinaCheck,-1.4,13,3,Non-Farmer,83,2,0,-1.4,linacheck
51,NHS,2,Elekta,Precise,2003,197,25/03/2015,Linacheck,0.29215,13,3,Non-Farmer,83,2,0,0.29215,linacheck
50,NHS,2,Elekta,Synergy,2006,192,25/03/2015,BeamChecker,1.4,13,3,Non-Farmer,83,2,1,-0.766666667,beamchecker
2,NHS,6,Varian,Edge,2015,9,25/03/2015,Farmer Chamber in Water,-0.134595374,13,3,Farmer,83.65085648,2,0,-0.134595374,farmer
2,NHS,6,Varian,2100CD,2006,10,25/03/2015,Linacheck,-0.1,13,3,Non-Farmer,83.35563657,2,0,-0.1,linacheck
52,NHS,6,Elekta,Agility,2012,202,26/03/2015,QA3,-0.794871795,13,3,Non-Farmer,84,3,0,-0.794871795,dqa3
44,Private,4,Varian,Trilogy,2009,181,26/03/2015,DQA3,-0.8,13,3,Non-Farmer,84,3,0,-0.8,dqa3
19,NHS,3,Varian,TrueBeam,2014,113,26/03/2015,BeamChecker,0.9,13,3,Non-Farmer,84,3,0,0.9,beamchecker
11,NHS,1,Varian,TrueBeam,2014,65,26/03/2015,Linacheck,1.153846154,13,3,Non-Farmer,84,3,0,1.153846154,linacheck
17,NHS,4,Elekta,Precise,2004,95,26/03/2015,DQA3,0.7,13,3,Non-Farmer,84,3,1,-0.633333333,dqa3
1,NHS,5,Elekta,Agility,2012,2,26/03/2015,Linacheck,-0.2,13,3,Non-Farmer,84,3,0,-0.2,linacheck
2,NHS,6,Varian,600,2003,13,26/03/2015,Linacheck,-0.65,13,3,Non-Farmer,84.33709491,3,1,-1.206666667,linacheck
17,NHS,4,Elekta,Precise,2002,96,26/03/2015,DQA3,-0.4,13,3,Non-Farmer,84,3,1,-2.033333333,dqa3
6,NHS,3,Varian,2100CD,2005,39,26/03/2015,Linacheck,-0.566666667,13,3,Non-Farmer,84,3,0,-0.566666667,linacheck
10,NHS,1,Varian,Clinac 2100iX,2007,60,26/03/2015,LinaCheck,0.4,13,3,Non-Farmer,84,3,0,0.4,linacheck
51,NHS,2,Elekta,Synergy,2012,199,26/03/2015,Linacheck,1.1126,13,3,Non-Farmer,84,3,0,1.1126,linacheck
20,NHS,3,Varian,TrueBeam,?,115,26/03/2015,Diodes,0.150375639,13,3,Non-Farmer,84,3,0,0.150375639,diodes
6,NHS,3,Varian,Clinac iX,2008,35,26/03/2015,Linacheck,-0.933333333,13,3,Non-Farmer,84,3,0,-0.933333333,linacheck
28,NHS,4,Varian,2100CD,2002,143,26/03/2015,DQA3,-0.143464576,13,3,Non-Farmer,84.31903935,3,0,-0.143464576,dqa3
39,NHS,7,Elekta,Precise,2003,166,26/03/2015,PTW QC6,0,13,3,Non-Farmer,84,3,1,-1.5,quickcheck
4,NHS,5,Varian,Clinac iX,2010,28,26/03/2015,QA3,0.424221061,13,3,Non-Farmer,84.31708333,3,0,0.424221061,dqa3
1,NHS,5,Elekta,Agility,2014,1,26/03/2015,Linacheck,-0.3,13,3,Non-Farmer,84,3,0,-0.3,linacheck
39,NHS,7,Elekta,Synergy,2005,167,26/03/2015,PTW QC6,2.4,13,3,Non-Farmer,84,3,0,2.4,quickcheck
25,NHS,2,Elekta,Agility,2015,127,26/03/2015,Linacheck,-1.6491,13,3,Non-Farmer,84,3,0,-1.6491,linacheck
40,NHS,1,Varian,TrueBeam,2011,168,26/03/2015,QA3,0.390920113,13,3,Non-Farmer,84.39523148,3,0,0.390920113,dqa3
12,NHS,6,Elekta,MLCi,2001,76,26/03/2015,Linacheck,-0.7,13,3,Non-Farmer,84,3,1,-1.5,linacheck
16,NHS,3,Elekta,Elekta Beam Modulator,2006,93,26/03/2015,Sun Nuclear Checkmate,0.2,13,3,Non-Farmer,84,3,0,0.2,checkmate
44,Private,4,Varian,Trilogy,2009,181,26/03/2015,DQA3,-0.89,13,3,Non-Farmer,84,3,0,-0.89,dqa3
9,NHS,7,Varian,Clinac iX,2006,51,26/03/2015,QA3,0.7,13,3,Non-Farmer,84,3,0,0.7,dqa3
16,NHS,3,Elekta,Elekta Beam Modulator,2007,94,26/03/2015,Sun Nuclear Checkmate,1.2,13,3,Non-Farmer,84,3,1,-0.033333333,checkmate
12,NHS,6,Elekta,MLCi,2011,74,26/03/2015,Linacheck,-0.7,13,3,Non-Farmer,84,3,0,-0.7,linacheck
1,NHS,5,Siemens,Oncor,2005,7,26/03/2015,Linacheck,0.2,13,3,Non-Farmer,84,3,0,0.2,linacheck
46,NHS,6,Elekta,Synergy,2009,187,26/03/2015,PTW QuickCheck,-0.192,13,3,Non-Farmer,84,3,0,-0.192,quickcheck
12,NHS,6,Elekta,Beam Mod,2010,73,26/03/2015,Linacheck,0,13,3,Non-Farmer,84,3,2,-0.933333333,linacheck
22,NHS,4,Varian,2100CD,2005,138,26/03/2015,DQA3,0.06832576,13,3,Non-Farmer,84.33225694,3,0,0.06832576,dqa3
20,NHS,3,Varian,2100,?,114,26/03/2015,Diodes,-0.44756139,13,3,Non-Farmer,84,3,0,-0.44756139,diodes
43,NHS,5,Varian,TrueBeam Slim,2014,177,26/03/2015,QA BeamChecker Plus,-0.221177276,13,3,Non-Farmer,84,3,0,-0.221177276,beamchecker
36,Private,9,Elekta,VersaHD,2013,151,26/03/2015,DQA3,-1.4,13,3,Non-Farmer,84,3,0,-1.4,dqa3
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2002,90,26/03/2015,Sun Nuclear Checkmate,-0.95,13,3,Non-Farmer,84,3,0,-0.95,checkmate
6,NHS,3,Varian,2100CD,2007,38,26/03/2015,Linacheck,-0.9,13,3,Non-Farmer,84,3,0,-0.9,linacheck
20,NHS,3,Varian,2100,?,119,26/03/2015,Diodes,0.541975062,13,3,Non-Farmer,84,3,1,-0.85049798,diodes
2,NHS,6,Varian,TrueBeam,2013,19,26/03/2015,Machine Performance Check,-0.19,13,3,Non-Farmer,84.75069444,3,0,-0.19,mpc
2,NHS,6,Varian,TrueBeam,2012,18,26/03/2015,Machine Performance Check,0.8,13,3,Non-Farmer,84.34930556,3,0,0.8,mpc
24,NHS,2,Elekta,Precise,2007,123,26/03/2015,LinaCheck,-1.9,13,3,Non-Farmer,84,3,0,-1.9,linacheck
1,NHS,5,Tomotherapy,Hi-Art,2007,3,26/03/2015,Farmer,-0.5,13,3,Farmer,84,3,0,-0.5,farmer
50,NHS,2,Elekta,Agility,2010,194,26/03/2015,BeamChecker,0.4,13,3,Non-Farmer,84,3,0,0.4,beamchecker
46,NHS,6,Elekta,Synergy,2009,188,26/03/2015,PTW QuickCheck,0.13,13,3,Non-Farmer,84,3,0,0.13,quickcheck
50,NHS,2,Elekta,Agility,2010,193,26/03/2015,BeamChecker,-0.2,13,3,Non-Farmer,84,3,0,-0.2,beamchecker
11,NHS,1,Siemens,Oncor,2008,66,26/03/2015,Linacheck,1.025641026,13,3,Non-Farmer,84,3,0,1.025641026,linacheck
52,NHS,6,Elekta,Agility,2012,201,26/03/2015,QA3,0.641025641,13,3,Non-Farmer,84,3,1,-0.555555556,dqa3
47,NHS,6,Varian,Novalis Tx,2010,189,26/03/2015,PTW QuickCheck,0.29,13,3,Non-Farmer,84,3,1,1.828333333,quickcheck
3,NHS,6,Varian,TrueBeam,?,26,26/03/2015,Linacheck,0.228832952,13,3,Non-Farmer,84,3,0,0.228832952,linacheck
3,NHS,6,Varian,Clinac iX,?,24,26/03/2015,Linacheck,0.456100342,13,3,Non-Farmer,84,3,0,0.456100342,linacheck
3,NHS,6,Varian,TrueBeam,?,26,26/03/2015,Linacheck,1.035673188,13,3,Non-Farmer,84,3,0,1.035673188,linacheck
51,NHS,2,Elekta,Synergy,2013,195,26/03/2015,Farmer,0.786279356,13,3,Farmer,84,3,0,0.786279356,farmer
11,NHS,1,Siemens,Oncor,2008,70,26/03/2015,Linacheck,0.256410256,13,3,Non-Farmer,84,3,0,0.256410256,linacheck
11,NHS,1,Siemens,Oncor,2008,69,26/03/2015,Linacheck,0.769230769,13,3,Non-Farmer,84,3,0,0.769230769,linacheck
51,NHS,2,Elekta,Precise,2003,197,26/03/2015,Farmer,1.607211114,13,3,Farmer,84,3,0,1.607211114,farmer
3,NHS,6,Varian,2100CD,?,25,26/03/2015,Linacheck,1.489117984,13,3,Non-Farmer,84,3,0,1.489117984,linacheck
52,NHS,6,Elekta,Agility,2012,200,26/03/2015,QA3,1.858974359,13,3,Non-Farmer,84,3,0,1.858974359,dqa3
12,NHS,6,Elekta,Beam Mod,2004,78,26/03/2015,Linacheck,-0.4,13,3,Non-Farmer,84,3,0,-0.4,linacheck
24,NHS,2,Elekta,VersaHD,2015,124,26/03/2015,LinaCheck,0.4,13,3,Non-Farmer,84,3,0,0.4,linacheck
47,NHS,6,Varian,Novalis Tx,2010,190,26/03/2015,PTW QuickCheck,0.21,13,3,Non-Farmer,84,3,0,0.21,quickcheck
10,NHS,1,Varian,Clinac 2100EX,2006,57,26/03/2015,BeamChecker,0,13,3,Non-Farmer,84,3,0,0,beamchecker
30,Private,9,Elekta,Synergy,2009,145,26/03/2015,DQA3,0.46,13,3,Non-Farmer,84,3,0,0.46,dqa3
2,NHS,6,Varian,TrueBeam,2014,20,26/03/2015,Machine Performance Check,0.71,13,3,Non-Farmer,84.33263889,3,0,0.71,mpc
2,NHS,6,Varian,2100CD,2006,10,26/03/2015,Linacheck,0.1,13,3,Non-Farmer,84.35153935,3,0,0.1,linacheck
34,Private,9,Elekta,VersaHD,2013,149,26/03/2015,DQA3,-0.94,13,3,Non-Farmer,84,3,0,-0.94,dqa3
10,NHS,1,Varian,Clinac 2100EX,2006,58,26/03/2015,BeamChecker,0.3,13,3,Non-Farmer,84,3,0,0.3,beamchecker
19,NHS,3,Varian,2100 iX,2007,110,26/03/2015,BeamChecker,0,13,3,Non-Farmer,84,3,0,0,beamchecker
42,NHS,7,Elekta,Synergy,2009,174,26/03/2015,SNC Checkmate,0.4,13,3,Non-Farmer,84,3,0,0.4,checkmate
1,NHS,5,Tomotherapy,Hi-Art,2009,4,26/03/2015,Linacheck,-0.88,13,3,Non-Farmer,84,3,1,0.676666667,linacheck
43,NHS,5,Varian,Novalis Tx,2010,179,26/03/2015,QA BeamChecker Plus,-0.079382662,13,3,Non-Farmer,84,3,1,1.622971398,beamchecker
11,NHS,1,Siemens,Oncor,2008,66,26/03/2015,Linacheck,0,13,3,Non-Farmer,84,3,0,0,linacheck
3,NHS,6,Varian,Clinac iX,?,23,26/03/2015,Linacheck,-0.345224396,13,3,Non-Farmer,84,3,1,1.218467443,linacheck
19,NHS,3,Varian,2100 iX,2007,110,26/03/2015,BeamChecker,-0.4,13,3,Non-Farmer,84,3,0,-0.4,beamchecker
2,NHS,6,Varian,2100CD,2003,12,26/03/2015,QA3,-0.57,13,3,Non-Farmer,84.48039352,3,0,-0.57,dqa3
2,NHS,6,Varian,TrueBeam,2013,19,26/03/2015,Machine Performance Check,-0.17,13,3,Non-Farmer,84.775,3,0,-0.17,mpc
10,NHS,1,Varian,TrueBeam STx V2.0,2014,55,26/03/2015,BeamChecker,0.6,13,3,Non-Farmer,84,3,1,2.133333333,beamchecker
2,NHS,6,Varian,Edge,2015,9,26/03/2015,QA3,-0.16,13,3,Non-Farmer,84.37202546,3,0,-0.16,dqa3
26,NHS,3,Elekta,Synergy,2012,132,26/03/2015,DQA3,-0.13,13,3,Non-Farmer,84,3,0,-0.13,dqa3
24,NHS,2,Elekta,Precise,2006,122,26/03/2015,LinaCheck,-1.7,13,3,Non-Farmer,84,3,0,-1.7,linacheck
2,NHS,6,Varian,TrueBeam,2013,19,26/03/2015,QA3,1.21,13,3,Non-Farmer,84.38353009,3,0,1.21,dqa3
3,NHS,6,Varian,Clinac iX,?,21,26/03/2015,Linacheck,0.921658986,13,3,Non-Farmer,84,3,0,0.921658986,linacheck
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2003,89,26/03/2015,Sun Nuclear Checkmate,0.15,13,3,Non-Farmer,84,3,0,0.15,checkmate
11,NHS,1,Varian,TrueBeam,2013,64,26/03/2015,Linacheck,0.512820513,13,3,Non-Farmer,84,3,0,0.512820513,linacheck
12,NHS,6,Elekta,MLCi,2002,77,26/03/2015,Linacheck,-0.4,13,3,Non-Farmer,84,3,0,-0.4,linacheck
9,NHS,7,Elekta,Synergy,2007,50,26/03/2015,QA3,-0.43,13,3,Non-Farmer,84,3,0,-0.43,dqa3
42,NHS,7,Elekta,Synergy,2008,172,26/03/2015,SNC Checkmate,0.1,13,3,Non-Farmer,84,3,0,0.1,checkmate
19,NHS,3,Varian,2100 iX,2007,109,26/03/2015,BeamChecker,1.5,13,3,Non-Farmer,84,3,0,1.5,beamchecker
51,NHS,2,Elekta,Versa HD,2014,196,26/03/2015,Farmer,-0.854314377,13,3,Farmer,84,3,0,-0.854314377,farmer
49,NHS,3,Varian,TrueBeam,2013,33,26/03/2015,Linacheck,1.333,13,3,Non-Farmer,84.85416667,3,0,1.333,linacheck
11,NHS,1,Siemens,Oncor,2008,70,26/03/2015,Linacheck,0.427350427,13,3,Non-Farmer,84,3,0,0.427350427,linacheck
22,NHS,4,Varian,Clinac 600 C/D,2007,135,26/03/2015,DQA3,0.215585232,13,3,Non-Farmer,84.3409375,3,0,0.215585232,dqa3
20,NHS,3,Varian,2100,?,117,26/03/2015,Diodes,-0.944849033,13,3,Non-Farmer,84,3,0,-0.944849033,diodes
31,Private,9,Elekta,Synergy,2010,146,26/03/2015,DQA3,-0.22,13,3,Non-Farmer,84,3,0,-0.22,dqa3
50,NHS,2,Elekta,Agility,2013,191,26/03/2015,BeamChecker,-0.5,13,3,Non-Farmer,84,3,0,-0.5,beamchecker
1,NHS,5,Elekta,Agility,2012,6,26/03/2015,Linacheck,0.5,13,3,Non-Farmer,84,3,0,0.5,linacheck
2,NHS,6,Varian,TrueBeam,2012,18,26/03/2015,Machine Performance Check,0.43,13,3,Non-Farmer,84.34027778,3,0,0.43,mpc
2,NHS,6,Varian,2100CD,2010,17,26/03/2015,QA3,0.57,13,3,Non-Farmer,84.35416667,3,0,0.57,dqa3
22,NHS,4,Varian,2100CD,2006,140,26/03/2015,DQA3,1.262917933,13,3,Non-Farmer,84.3306713,3,0,1.262917933,dqa3
14,NHS,7,Varian,Clinac iX,2008,82,26/03/2015,Farmer,-0.08289,13,3,Farmer,84.34943345,3,0,-0.08289,farmer
19,NHS,3,Varian,2100 iX,2007,110,26/03/2015,Farmer,-0.4,13,3,Farmer,84,3,0,-0.4,farmer
8,NHS,4,Elekta,Precise,2000,44,26/03/2015,Victoreen Double Check,-0.7,13,3,Non-Farmer,84,3,0,-0.7,doublecheck
2,NHS,6,Varian,TrueBeam,2013,19,26/03/2015,Farmer Chamber in Water,1.244906815,13,3,Farmer,84.7021875,3,0,1.244906815,farmer
26,NHS,3,Elekta,Precise,2003,130,26/03/2015,CheckMate,0.1,13,3,Non-Farmer,84,3,0,0.1,checkmate
35,Private,9,Elekta,VersaHD,2013,150,26/03/2015,DQA3,-0.47,13,3,Non-Farmer,84,3,0,-0.47,dqa3
6,NHS,3,Varian,2100CD,2006,37,26/03/2015,Linacheck,-0.933333333,13,3,Non-Farmer,84,3,0,-0.933333333,linacheck
8,NHS,4,Elekta,Precise,2004,45,26/03/2015,Victoreen Double Check,-1.9,13,3,Non-Farmer,84,3,0,-1.9,doublecheck
10,NHS,1,Varian,TrueBeam V2.0,2013,54,26/03/2015,BeamChecker,0.9,13,3,Non-Farmer,84,3,1,2.766666667,beamchecker
24,NHS,2,Varian,600C,2005,121,26/03/2015,LinaCheck,1,13,3,Non-Farmer,84,3,0,1,linacheck
10,NHS,1,Varian,Clinac 2100iX,2007,62,26/03/2015,BeamChecker,3.3,13,3,Non-Farmer,84,3,0,3.3,beamchecker
6,NHS,3,Varian,Clinac iX,2010,36,26/03/2015,Linacheck,0.4,13,3,Non-Farmer,84,3,0,0.4,linacheck
22,NHS,4,Varian,2100CD,2006,140,26/03/2015,Farmer,0.738413285,13,3,Farmer,84,3,0,0.738413285,farmer
49,NHS,3,Varian,TrueBeam,2013,34,26/03/2015,Linacheck,1.067,13,3,Non-Farmer,84.85416667,3,0,1.067,linacheck
2,NHS,6,Varian,TrueBeam,2013,19,26/03/2015,Farmer Chamber in Water,-0.007971618,13,3,Farmer,84.70232639,3,0,-0.007971618,farmer
26,NHS,3,Elekta,Synergy,2006,131,26/03/2015,CheckMate,-0.2,13,3,Non-Farmer,84,3,0,-0.2,checkmate
10,NHS,1,Varian,Clinac 2100iX,2007,61,26/03/2015,BeamChecker,-1,13,3,Non-Farmer,84,3,0,-1,beamchecker
18,NHS,6,Elekta,Agility,2013,102,26/03/2015,Farmer,1.803640274,13,3,Farmer,84,3,0,1.803640274,farmer
7,NHS,3,Varian,6100C,2009,43,26/03/2015,Farmer,0.5,13,3,Farmer,84,3,0,0.5,farmer
9,NHS,7,Varian,Clinac iX,2006,52,26/03/2015,QA3,-1.2,13,3,Non-Farmer,84,3,0,-1.2,dqa3
12,NHS,6,Elekta,Agility,2013,80,26/03/2015,Linacheck,-1.4,13,3,Non-Farmer,84,3,0,-1.4,linacheck
17,NHS,4,Elekta,Synergy,2005,98,26/03/2015,DQA3,0.1,13,3,Non-Farmer,84,3,0,0.1,dqa3
11,NHS,1,Tomotherapy,Hi-Art,2008,72,26/03/2015,Linacheck,0.37,13,3,Non-Farmer,84,3,0,0.37,linacheck
